date,open,high,low,close,volume
20151001,10182,10182,10116,10116,31942
20151002,10153,10177,10153,10163,63848
20151005,10276,10285,10229,10247,43583
20151006,10266,10294,10191,10191,42813
20151007,10116,10116,9965,9965,21536
20151008,10022,10041,9806,9871,42617
20151012,9871,9871,9843,9848,42620
20151013,9890,9890,9796,9796,21300
20151014,9791,9824,9749,9749,23549
20151015,9801,9829,9735,9829,259008
20151016,9928,9998,9923,9975,320956
20151019,10003,10008,9956,9965,312510
20151020,9998,10106,9956,10106,303900
20151021,10121,10130,9998,10022,324620
20151022,9965,9970,9838,9857,272233
20151023,9928,9961,9895,9961,249790
20151026,10008,10106,9989,10106,270304
20151027,10139,10158,10017,10017,265647
20151028,10059,10210,10003,10205,255024
20151029,10233,10243,10139,10163,264883
20151030,10172,10172,10003,10008,246711
20151102,10045,10069,9975,9975,241391
20151103,10059,10102,9965,10045,236808
20151104,10064,10092,10012,10092,236703
20151105,10135,10247,10135,10247,312637
20151106,10341,10351,10266,10294,209472
20151109,10337,10337,9970,9989,332295
20151110,9886,9956,9646,9740,391415
20151111,9707,9933,9702,9933,339723
20151112,9970,10088,9970,10041,356569
20151113,9951,10036,9890,10017,392057
20151116,9815,9970,9815,9886,343771
20151117,10045,10069,9998,10059,325946
20151118,10135,10163,10083,10106,336026
20151119,10172,10266,10135,10219,325392
20151120,10243,10280,10215,10280,2385
20151123,10304,10374,10276,10294,421566
20151124,10323,10356,10280,10313,408115
20151125,10341,10360,10280,10309,376888
20151126,10379,10417,10313,10407,401707
20151127,10398,10454,10351,10356,475927
20151130,10412,10412,10252,10323,350694
20151201,10351,10417,10304,10398,368540
20151202,10487,10511,10384,10384,429836
20151203,10389,10436,10309,10436,341085
20151204,10299,10356,10294,10337,371293
20151207,10417,10426,10229,10229,327262
20151208,10186,10238,9965,10017,433249
20151209,9984,9989,9947,9951,323103
20151210,9923,9965,9749,9838,444257
20151211,9857,9862,9646,9683,336265
20151214,9505,9505,9326,9331,370231
20151215,9420,9524,9383,9524,345872
20151216,9613,9669,9589,9608,394911
20151217,9683,9740,9575,9740,432305
20151218,9688,9956,9627,9956,734600
20151221,9900,9980,9895,9937,789841
20151222,9933,9933,9810,9867,523021
20151223,9904,9904,9801,9806,531523
20151224,9791,9806,9683,9683,469272
20151228,9679,9834,9641,9834,437128
20151229,9773,10168,9773,10168,522648
20151230,10219,10356,10177,10356,420684
20160104,10379,10464,10163,10285,658956
20160105,10130,10389,10083,10389,938366
20160106,10403,10483,10257,10483,580422
20160107,10417,10530,10262,10365,907490
20160108,10153,10454,10106,10389,3901092
20160111,10384,10530,10266,10304,387664
20160112,10332,10407,10238,10252,391432
20160113,10365,10483,10313,10473,2508368
20160114,10341,10468,10266,10459,558933
20160115,10609,10609,10313,10370,540254
20160118,10299,10548,10285,10548,503529
20160119,10572,10614,10464,10581,454742
20160120,10605,10675,10341,10487,361034
20160121,10483,10539,10327,10426,379468
20160122,10511,10553,10323,10459,343465
20160125,10562,10652,10530,10628,564345
20160126,10586,10666,10586,10638,382612
20160127,10694,10694,10445,10487,416343
20160128,10478,10591,10421,10562,378917
20160129,10600,10605,10468,10605,442566
20160201,10694,10722,10624,10718,301165
20160202,10732,10741,10680,10713,467090
20160203,10652,10699,10595,10694,473659
20160204,10699,10732,10605,10642,755353
20160205,10642,10642,10548,10591,404473
20160211,10403,10407,10022,10031,565549
20160212,9909,9933,9119,9260,631606
20160215,9392,9495,9270,9415,1078598
20160216,9519,9707,9505,9636,579963
20160217,9660,9721,9368,9368,755208
20160218,9561,9646,9533,9636,534672
20160219,9646,9744,9603,9740,482932
20160222,9754,9876,9754,9857,435644
20160223,9937,9937,9655,9721,720910
20160224,9674,9754,9636,9688,663895
20160225,9768,9768,9674,9730,705256
20160226,9810,9810,9697,9759,388062
20160229,9759,9815,9702,9815,670439
20160302,9900,10012,9900,9998,782882
20160303,10055,10200,9980,10200,444827
20160304,10229,10238,10106,10229,467892
20160307,10243,10285,10055,10111,465534
20160308,10210,10238,10017,10125,423979
20160309,10116,10238,10074,10238,475714
20160310,10243,10276,10186,10247,568061
20160311,10294,10332,10210,10224,529761
20160314,10280,10327,10215,10252,424467
20160315,10215,10299,10172,10172,478993
20160316,10172,10215,10158,10177,454660
20160317,10276,10323,10200,10219,433745
20160318,10285,10294,10205,10294,735813
20160321,10374,10379,10172,10229,744390
20160322,10233,10271,10135,10215,656776
20160323,10229,10294,10168,10191,438417
20160324,10191,10215,10069,10078,555600
20160325,10069,10153,10045,10059,539385
20160328,10097,10097,9918,9918,433257
20160329,9928,10078,9928,10059,358536
20160330,10135,10135,10064,10064,425068
20160331,10078,10149,10031,10106,443773
20160401,10088,10210,10088,10210,430908
20160404,10205,10313,10205,10313,436737
20160405,10313,10341,10205,10252,448005
20160406,10318,10323,10149,10196,538018
20160407,10233,10276,10210,10276,525824
20160408,10276,10304,10196,10196,445609
20160411,10233,10285,10116,10125,493242
20160412,10125,10168,10055,10078,419178
20160414,10177,10205,10017,10069,572940
20160415,10074,10125,10031,10059,574484
20160418,10036,10121,9994,10050,580362
20160419,10135,10144,10050,10139,692537
20160420,10210,10210,10106,10153,460988
20160421,10153,10163,10074,10111,453980
20160422,10144,10144,10092,10106,427115
20160425,10149,10158,10097,10139,452151
20160426,10158,10186,10092,10111,426541
20160427,10168,10168,10055,10064,350046
20160428,10083,10102,10003,10008,387515
20160429,10003,10022,9923,10022,408734
20160502,10017,10022,9842,9842,394383
20160503,9842,9974,9842,9974,444135
20160504,9984,9984,9899,9899,409171
20160509,9946,9970,9847,9904,287235
20160510,9904,9989,9904,9989,278333
20160511,10041,10074,10017,10069,344582
20160512,10055,10088,9998,10088,302397
20160513,10092,10097,10017,10074,280169
20160516,10074,10078,10012,10026,369924
20160517,10026,10050,9871,9899,683837
20160518,9866,9890,9724,9724,441180
20160519,9724,9757,9573,9663,652183
20160520,9644,9776,9611,9776,463937
20160523,9800,9871,9786,9819,581477
20160524,9842,9875,9786,9809,472263
20160525,9885,9908,9814,9861,329615
20160526,9908,9932,9795,9800,327609
20160527,9800,9838,9795,9823,439533
20160530,9885,9951,9823,9941,798736
20160531,9946,10026,9904,10026,358397
20160601,10064,10078,9993,10008,426547
20160602,10031,10078,9974,10026,418596
20160603,10026,10026,9956,9979,416042
20160607,9998,10088,9989,10050,397993
20160608,10059,10116,10003,10116,270200
20160609,10144,10206,9984,10092,283108
20160610,10092,10121,10045,10102,280405
20160613,10012,10012,9904,9918,283050
20160614,9908,9974,9823,9890,270524
20160615,9885,9965,9819,9946,360129
20160616,9974,9984,9715,9748,383860
20160617,9772,9833,9663,9715,362151
20160620,9772,9833,9715,9823,369487
20160621,9871,9871,9772,9828,407385
20160622,9857,9875,9790,9805,414883
20160623,9800,9800,9602,9691,553671
20160624,9838,9838,9059,9290,508431
20160627,8988,9366,8988,9304,447394
20160628,9182,9437,9168,9408,477647
20160629,9488,9588,9488,9545,435510
20160630,9545,9739,9545,9739,352343
20160701,9739,9885,9682,9819,1302998
20160704,9814,9890,9814,9861,292965
20160705,9908,9979,9842,9965,376126
20160706,9899,9913,9757,9823,545048
20160707,9866,9956,9866,9956,459337
20160708,9993,10003,9852,9875,431988
20160711,9904,9960,9885,9960,326465
20160712,9960,10003,9908,9932,265924
20160713,9979,10017,9941,9941,393357
20160714,9965,9984,9880,9937,378871
20160715,9979,10003,9871,9885,349983
20160718,9894,9932,9828,9871,272627
20160719,9894,9923,9875,9890,410324
20160720,9946,9960,9913,9946,382431
20160721,9984,10022,9984,10008,441355
20160722,10017,10036,9979,10008,324644
20160725,10050,10050,9951,9951,410090
20160726,9956,9974,9880,9974,546468
20160727,9998,9998,9847,9885,403901
20160728,9885,9923,9800,9899,653280
20160729,9899,9960,9880,9956,378187
20160801,9956,9970,9847,9866,417830
20160802,9814,9842,9757,9814,539875
20160803,9795,9795,9677,9772,533886
20160804,9805,9852,9762,9809,533697
20160805,9847,9847,9639,9701,451136
20160808,9701,9734,9658,9734,453948
20160809,9772,9890,9757,9828,612688
20160810,9866,10003,9866,9974,426457
20160811,9998,10026,9880,9923,713252
20160812,9927,9965,9890,9904,432369
20160816,9937,9970,9875,9875,416204
20160817,9866,9880,9677,9814,510440
20160818,9852,9861,9790,9861,397352
20160819,9861,9894,9819,9842,472787
20160822,9861,9871,9691,9715,409626
20160823,9687,9800,9672,9701,506313
20160824,9729,9743,9672,9715,449592
20160825,9729,9729,9639,9658,872710
20160826,9644,9644,9555,9602,374591
20160829,9588,9588,9352,9399,369840
20160830,9413,9474,9389,9427,470106
20160831,9422,9437,9276,9394,538134
20160901,9394,9531,9347,9531,444829
20160902,9555,9597,9493,9592,564590
20160905,9597,9649,9597,9621,509700
20160906,9611,9649,9540,9555,558095
20160907,9611,9635,9470,9498,429765
20160908,9550,9573,9418,9540,504223
20160909,9522,9522,9404,9451,533429
20160912,9290,9380,9253,9271,421714
20160913,9342,9380,9290,9342,721267
20160919,9356,9408,9319,9408,626640
20160920,9366,9531,9361,9522,405531
20160921,9531,9569,9484,9536,532375
20160922,9606,9672,9583,9621,530165
20160923,9639,9701,9606,9668,553404
20160926,9663,9720,9630,9630,350232
20160927,9616,9701,9578,9691,398615
20160928,9668,9696,9592,9592,315107
20160929,9621,9663,9611,9658,272472
20160930,9616,9630,9484,9517,277151
20161004,9493,9583,9474,9517,622884
20161005,9526,9559,9493,9493,391658
20161006,9536,9559,9484,9503,339497
20161007,9498,9512,9304,9347,455982
20161010,9342,9366,9286,9361,394318
20161011,9352,9380,9238,9271,358573
20161012,9248,9290,9215,9276,526947
20161013,9267,9295,9172,9172,774653
20161014,9186,9229,9149,9168,688156
20161017,9210,9210,9087,9120,794519
20161018,9135,9201,9125,9191,954300
20161019,9210,9248,9191,9215,373768
20161020,9234,9238,9139,9149,398135
20161021,9149,9168,9069,9092,533168
20161024,9097,9111,9002,9012,831184
20161025,9007,9026,8851,8932,851634
20161026,8889,8965,8823,8960,1560161
20161027,8946,9163,8927,9163,1695014
20161028,9153,9153,8974,9021,931696
20161031,8988,8988,8828,8861,1222215
20161101,8804,8969,8795,8894,2518238
20161102,8837,8856,8682,8691,1742600
20161103,8630,8790,8625,8734,3631649
20161104,8705,8757,8644,8705,1535575
20161107,8748,8875,8748,8875,1262234
20161108,8899,8908,8851,8880,968447
20161109,8903,8918,8351,8559,1122030
20161110,8719,8927,8719,8927,6387036
20161111,8847,8913,8823,8851,465278
20161114,8847,8851,8790,8790,1168411
20161115,8771,8804,8686,8700,754638
20161116,8734,8847,8734,8837,1014717
20161117,8828,8856,8776,8833,681911
20161118,8823,8823,8705,8705,804684
20161121,8682,8682,8512,8540,1102458
20161122,8549,8620,8535,8601,1532070
20161123,8568,8597,8446,8488,1627990
20161124,8488,8526,8342,8408,2477790
20161125,8375,8460,8375,8460,2507600
20161128,8479,8483,8380,8380,845200
20161129,8318,8413,8318,8384,872207
20161130,8394,8417,8365,8417,1297288
20161201,8403,8408,8323,8370,1474353
20161202,8361,8365,8210,8210,1599987
20161205,8200,8200,8101,8106,1324001
20161206,8120,8186,8115,8139,2458527
20161207,8163,8229,7983,8134,1552176
20161208,8181,8266,8120,8163,1801338
20161209,8172,8342,8153,8337,860993
20161212,8384,8498,8361,8493,1806433
20161213,8483,8592,8446,8587,1350813
20161214,8653,8653,8559,8601,1323876
20161215,8545,8672,8531,8672,1052586
20161216,8686,8724,8611,8682,1863007
20161219,8729,8729,8658,8691,1554717
20161220,8710,8710,8564,8564,1103946
20161221,8587,8606,8521,8549,1415476
20161222,8545,8573,8498,8502,1009683
20161223,8488,8597,8474,8597,1348960
20161226,8597,8616,8559,8564,611819
20161227,8535,8616,8535,8616,861964
20161228,8715,8833,8672,8790,2129533
20161229,8809,8885,8757,8842,2263293
20170102,8842,8880,8785,8851,1759795
20170103,8847,8870,8809,8847,1238405
20170104,8880,8946,8847,8918,1495650
20170105,8955,9002,8927,8941,1380213
20170106,8960,8988,8903,8979,1298979
20170109,8993,9012,8932,8946,1294608
20170110,8936,8936,8776,8818,1698361
20170111,8842,8894,8814,8847,1104215
20170112,8847,8847,8752,8752,1335406
20170113,8776,8880,8762,8828,1265031
20170116,8870,8870,8743,8752,1143893
20170117,8762,8804,8672,8691,1067178
20170118,8700,8748,8653,8715,1189670
20170119,8752,8790,8705,8705,721052
20170120,8705,8752,8667,8686,1007076
20170123,8686,8715,8601,8620,374778
20170124,8611,8639,8564,8564,926759
20170125,8587,8611,8502,8535,529035
20170126,8545,8606,8498,8606,834000
20170131,8597,8644,8573,8592,1299700
20170201,8616,8705,8587,8705,768236
20170202,8705,8743,8592,8597,1745405
20170203,8616,8667,8545,8578,872058
20170206,8601,8639,8559,8639,696068
20170207,8620,8658,8578,8606,1028764
20170208,8606,8620,8545,8606,485065
20170209,8611,8630,8568,8606,935225
20170210,8634,8672,8606,8639,951292
20170213,8663,8663,8616,8663,708037
20170214,8682,8686,8606,8630,495885
20170215,8644,8734,8620,8734,654104
20170216,8752,8757,8700,8734,1596713
20170217,8696,8776,8686,8752,670438
20170220,8743,8781,8738,8767,534349
20170221,8771,8814,8767,8795,760788
20170222,8823,8837,8785,8804,1356800
20170223,8785,8828,8734,8738,907764
20170224,8776,8785,8734,8748,1139906
20170227,8743,8767,8696,8719,1198541
20170228,8719,8748,8672,8696,915359
20170302,8729,8729,8634,8653,739023
20170303,8620,8644,8521,8573,1673681
20170306,8521,8601,8498,8592,2181843
20170307,8545,8620,8545,8597,755162
20170308,8625,8634,8587,8597,1180596
20170309,8611,8658,8583,8597,1812278
20170310,8611,8734,8526,8705,2097336
20170313,8700,8710,8672,8705,1154254
20170314,8724,8724,8639,8644,586119
20170315,8649,8658,8512,8512,1566830
20170316,8531,8597,8531,8597,834413
20170317,8616,8616,8554,8568,265382
20170320,8549,8568,8465,8521,861539
20170321,8531,8568,8516,8535,1382575
20170322,8526,8578,8512,8535,537976
20170323,8568,8568,8488,8516,412133
20170324,8526,8564,8507,8564,706773
20170327,8583,8616,8559,8587,1094783
20170328,8587,8653,8587,8653,939098
20170329,8682,8686,8625,8686,896920
20170330,8686,8691,8653,8663,316154
20170331,8672,8762,8672,8748,711918
20170403,8771,8913,8748,8908,1533846
20170404,8932,8951,8866,8880,2460343
20170405,8908,8951,8870,8913,2602579
20170406,8913,8984,8851,8984,2322878
20170407,9012,9012,8946,8988,623189
20170410,8998,9007,8781,8785,742290
20170411,8814,8894,8748,8842,1210075
20170412,8837,8885,8809,8851,625577
20170413,8837,8899,8837,8889,395607
20170414,8870,8903,8814,8823,476342
20170417,8851,8969,8828,8969,832337
20170418,9017,9035,8965,9017,1568093
20170419,9031,9059,9002,9045,1847378
20170420,9050,9087,9035,9064,1437426
20170421,9092,9106,9017,9059,970320
20170424,9059,9059,8913,8922,1483691
20170425,8979,9002,8951,9002,1525166
20170426,9040,9059,9017,9035,893952
20170427,9064,9069,8969,8978,1190880
20170428,9007,9040,8921,8964,462196
20170502,8959,9002,8940,8964,222842
20170504,8969,9102,8969,9097,709475
20170508,9131,9302,9131,9298,1185695
20170510,9350,9355,9231,9259,922803
20170511,9264,9345,9250,9341,501207
20170512,9355,9388,9255,9293,237313
20170515,9255,9341,9245,9293,793856
20170516,9345,9345,9202,9226,1017030
20170517,9250,9259,9202,9217,804886
20170518,9140,9198,9102,9169,1863702
20170519,9193,9255,9183,9202,1224617
20170522,9279,9279,9198,9240,93017
20170523,9264,9283,9217,9283,269919
20170524,9283,9331,9255,9312,753617
20170525,9336,9364,9279,9288,455993
20170526,9288,9336,9274,9312,916690
20170529,9317,9336,9255,9269,590019
20170530,9293,9345,9255,9321,1057687
20170531,9374,9417,9341,9388,1731854
20170601,9417,9441,9369,9436,994707
20170602,9483,9526,9455,9512,1206979
20170605,9531,9603,9522,9603,1124679
20170607,9626,9712,9588,9712,850556
20170608,9755,9822,9722,9822,875214
20170609,9827,9855,9774,9855,1061438
20170612,9793,9793,9593,9626,2050052
20170613,9626,9741,9626,9741,1496041
20170614,9817,9846,9731,9760,1108772
20170615,9788,9793,9655,9750,388449
20170616,9731,9769,9684,9765,451421
20170619,9765,9879,9765,9870,203028
20170620,9922,9951,9836,9846,1276757
20170621,9808,9817,9731,9750,594868
20170622,9793,9817,9693,9703,384794
20170623,9727,9817,9727,9798,469436
20170626,9836,9841,9765,9817,615344
20170627,9874,9912,9831,9865,826349
20170628,9817,9860,9750,9765,1865188
20170629,9808,9850,9760,9788,259703
20170630,9736,9846,9736,9812,316372
20170703,9769,9827,9674,9731,832569
20170704,9741,9755,9626,9674,449505
20170705,9674,9717,9650,9712,540853
20170706,9736,9779,9736,9755,532563
20170707,9760,9798,9746,9788,704384
20170710,9798,9798,9679,9703,135797
20170711,9722,9722,9626,9655,89078
20170712,9655,9669,9517,9536,684191
20170713,9574,9607,9526,9574,1210437
20170714,9574,9612,9517,9579,1752392
20170717,9631,9703,9631,9688,287652
20170718,9712,9750,9703,9741,108340
20170719,9779,9874,9765,9865,608008
20170720,9903,10008,9870,9941,991505
20170721,10003,10003,9884,9903,789851
20170724,9965,9984,9898,9927,436755
20170725,10022,10022,9779,9788,594169
20170726,9798,9846,9750,9846,498131
20170727,9841,9893,9817,9855,309714
20170728,9822,9822,9636,9684,152291
20170731,9607,9703,9526,9641,1782728
20170801,9641,9684,9579,9622,1112979
20170802,9655,9693,9636,9665,787344
20170803,9712,9712,9436,9460,205667
20170804,9445,9507,9345,9393,1717635
20170807,9445,9584,9417,9560,928199
20170808,9531,9612,9503,9574,856964
20170809,9550,9569,9483,9483,831247
20170810,9479,9560,9407,9503,898747
20170811,9307,9464,9274,9274,1537838
20170814,9307,9388,9298,9345,2197632
20170816,9445,9479,9407,9479,481191
20170817,9512,9617,9479,9617,745587
20170818,9474,9636,9474,9603,1289403
20170821,9665,9665,9550,9550,585097
20170822,9579,9646,9579,9636,813194
20170823,9693,9703,9603,9622,1053001
20170824,9646,9674,9617,9669,427409
20170825,9684,9712,9669,9688,1169496
20170828,9712,9798,9707,9769,1137128
20170829,9765,9808,9688,9803,1900258
20170830,9836,9865,9769,9769,2645545
20170831,9822,9855,9798,9855,2364961
20170901,9927,9951,9870,9931,1198850
20170904,9655,9850,9655,9769,1518200
20170905,9860,9865,9722,9779,745615
20170906,9779,9855,9755,9855,766542
20170907,9855,9965,9855,9931,2689549
20170908,9931,9984,9884,9898,2969196
20170911,9941,10003,9931,9965,1163176
20170912,10017,10036,9970,9993,1542985
20170913,10012,10041,9965,9984,1047113
20170914,10046,10132,9998,10041,1538260
20170915,10074,10322,10036,10298,1997956
20170918,10360,10475,10360,10413,2064489
20170919,10437,10460,10337,10441,1752614
20170920,10484,10551,10375,10375,1644166
20170921,10432,10456,10236,10318,1981508
20170922,10313,10322,10136,10179,1425379
20170925,10155,10294,10117,10203,1267451
20170926,10189,10275,10141,10217,920823
20170927,10217,10332,10217,10298,1529312
20170928,10365,10384,10241,10241,1011073
20170929,10265,10303,10217,10298,1209639
20171010,10346,10408,10341,10403,646900
20171011,10403,10484,10394,10422,1209240
20171012,10475,10556,10456,10527,1792801
20171013,10613,10842,10551,10608,2706258
20171016,10699,10799,10532,10689,1716077
20171017,10642,11032,10642,10999,1954563
20171018,11085,11242,10980,10994,2017027
20171019,11066,11109,10894,10928,1779123
20171020,10913,11099,10875,11099,2177580
20171023,11104,11171,11071,11152,1581639
20171024,11075,11395,11075,11395,1661436
20171025,11380,11428,11309,11390,3298490
20171026,11342,11399,11166,11171,2546014
20171027,11171,11390,11171,11385,3514167
20171030,11385,11437,11342,11414,2679703
20171031,11409,11471,11376,11471,1633538
20171101,11518,11523,11452,11476,646908
20171102,11476,11561,11380,11490,696366
20171103,11509,11661,11509,11661,828764
20171106,11657,11742,11604,11742,1230290
20171107,11742,11747,11538,11600,1991379
20171108,11633,11833,11619,11828,4764146
20171109,11843,11885,11700,11785,2506823
20171110,11771,12019,11771,12019,1535228
20171113,12038,12510,12038,12500,4108747
20171114,12591,12986,12534,12982,5837565
20171115,13048,13463,12929,13329,13293326
20171116,13472,13582,13034,13582,8663166
20171117,13430,13506,13277,13349,3032563
20171120,13310,13673,13310,13673,3082208
20171121,13720,13892,13577,13711,3306828
20171122,13787,13825,13368,13453,3921693
20171123,13253,13782,13101,13782,8794901
20171124,13720,13835,13472,13472,3228424
20171127,13391,13615,13268,13463,2962044
20171128,13506,13563,12948,12948,3010338
20171129,13005,13182,12886,13139,3222000
